Datasheet,Image,DK Part #,Mfr Part #,Mfr,Supplier,Description,Stock,Price,@ qty,Min Qty, Package,Series,Product Status,"Core Processor","Core Size","Speed","Connectivity","Peripherals","Number of I/O","Program Memory Size","Program Memory Type","EEPROM Size","RAM Size","Voltage - Supply (Vcc/Vdd)","Data Converters","Oscillator Type","Operating Temperature","Mounting Type","Package / Case","Supplier Device Package"
"https://www.infineon.com/dgdl/Infineon-TriCore_Family_BR-ProductBrochure-v01_00-EN.pdf?fileId=5546d4625d5945ed015dc81f47b436c7","//media.digikey.com/Renders/Infineon%20Renders/448;P_PG-LQFP-176-22;;176.jpg","448-TC365DP64F300WAAKXUMA1TR-ND,448-TC365DP64F300WAAKXUMA1CT-ND,448-TC365DP64F300WAAKXUMA1DKR-ND","TC365DP64F300WAAKXUMA1","Infineon Technologies","Infineon Technologies","IC MCU 32BIT 4MB FLASH 176LQFP","0","130.27","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","AURIX™","Active","TriCore™","32-Bit Dual-Core","300MHz","ASC, CANbus, Ethernet, FlexRay, HSSL, I²C, LINbus, MSC, PSI, QSPI, SENT","DMA, I²S, PWM, WDT","-","4MB (4M x 8)","FLASH","-","672K x 8","3.3V, 5V","-","Internal","-40°C ~ 125°C (TA)","Surface Mount","176-LQFP Exposed Pad","PG-LQFP-176-22"
"https://www.infineon.com/dgdl/Infineon-TriCore_Family_BR-ProductBrochure-v01_00-EN.pdf?fileId=5546d4625d5945ed015dc81f47b436c7","//media.digikey.com/renders/Infineon%20Renders/448;P_PG-LFBGA-292-6;;292.jpg","448-TC367DP64F300SAALXUMA1TR-ND,448-TC367DP64F300SAALXUMA1CT-ND,448-TC367DP64F300SAALXUMA1DKR-ND","TC367DP64F300SAALXUMA1","Infineon Technologies","Infineon Technologies","IC MCU 32BIT 4MB FLASH 292LFBGA","0","132.3","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","AURIX™","Active","TriCore™","32-Bit Dual-Core","300MHz","ASC, CANbus, Ethernet, FlexRay, HSSL, I²C, LINbus, MSC, PSI, QSPI, SENT","DMA, I²S, PWM, WDT","-","4MB (4M x 8)","FLASH","-","672K x 8","3.3V, 5V","-","Internal","-40°C ~ 150°C (TA)","Surface Mount","292-LFBGA","PG-LFBGA-292-11"
"https://www.infineon.com/dgdl/Infineon-TriCore_Family_BR-ProductBrochure-v01_00-EN.pdf?fileId=5546d4625d5945ed015dc81f47b436c7","-","448-TC366DP64F300SAALXUMA1TR-ND","TC366DP64F300SAALXUMA1","Infineon Technologies","Infineon Technologies","IC MCU 32BIT 4MB FLASH 180LFBGA","0","132.3","0","1500","Tape & Reel (TR)","AURIX™","Active","TriCore™","32-Bit Dual-Core","300MHz","ASC, CANbus, Ethernet, FlexRay, LINbus, QSPI, SENT","DMA, I²S, PWM, WDT","-","4MB (4M x 8)","FLASH","-","672K x 8","3.3V, 5V","-","Internal","-40°C ~ 150°C (TA)","Surface Mount","180-LFBGA","PG-LFBGA-180-1"
"https://www.infineon.com/dgdl/Infineon-TriCore_Family_BR-ProductBrochure-v01_00-EN.pdf?fileId=5546d4625d5945ed015dc81f47b436c7","-","448-TC366DP64F300SAAKXUMA1TR-ND,448-TC366DP64F300SAAKXUMA1CT-ND,448-TC366DP64F300SAAKXUMA1DKR-ND","TC366DP64F300SAAKXUMA1","Infineon Technologies","Infineon Technologies","IC MCU 32BIT 4MB FLASH 180LFBGA","0","132.3","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","AURIX™","Active","TriCore™","32-Bit Dual-Core","300MHz","ASC, CANbus, Ethernet, FlexRay, LINbus, QSPI, SENT","DMA, I²S, PWM, WDT","-","4MB (4M x 8)","FLASH","-","672K x 8","3.3V, 5V","-","Internal","-40°C ~ 125°C (TA)","Surface Mount","180-LFBGA","PG-LFBGA-180-1"
"https://www.infineon.com/dgdl/Infineon-TriCore_Family_BR-ProductBrochure-v01_00-EN.pdf?fileId=5546d4625d5945ed015dc81f47b436c7","//media.digikey.com/renders/Infineon%20Renders/448;P_PG-LFBGA-292-6;;292.jpg","448-TC367DP64F300SAAKXUMA1TR-ND,448-TC367DP64F300SAAKXUMA1CT-ND,448-TC367DP64F300SAAKXUMA1DKR-ND","TC367DP64F300SAAKXUMA1","Infineon Technologies","Infineon Technologies","IC MCU 32BIT 4MB FLASH 292LFBGA","0","132.3","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","AURIX™","Active","TriCore™","32-Bit Dual-Core","300MHz","ASC, CANbus, Ethernet, FlexRay, HSSL, I²C, LINbus, MSC, PSI, QSPI, SENT","DMA, I²S, PWM, WDT","-","4MB (4M x 8)","FLASH","-","672K x 8","3.3V, 5V","-","Internal","-40°C ~ 125°C (TA)","Surface Mount","292-LFBGA","PG-LFBGA-292-11"
"https://www.infineon.com/dgdl/Infineon-TriCore_Family_BR-ProductBrochure-v01_00-EN.pdf?fileId=5546d4625d5945ed015dc81f47b436c7","//media.digikey.com/Renders/Infineon%20Renders/448;P_PG-LQFP-176-22;;176.jpg","448-TC375TP96F300WAALXUMA1TR-ND","TC375TP96F300WAALXUMA1","Infineon Technologies","Infineon Technologies","IC MCU 32BIT 6MB FLASH 176LQFP","0","143.325","0","500","Tape & Reel (TR)","AURIX™","Active","TriCore™","32-Bit Tri-Core","300MHz","ASC, CANbus, Ethernet, FlexRay, HSSL, I²C, LINbus, MSC, PSI, QSPI, SENT","DMA, I²S, PWM, WDT","-","6MB (6M x 8)","FLASH","-","1.1M x 8","3.3V, 5V","-","Internal","-40°C ~ 125°C (TA)","Surface Mount","176-LQFP Exposed Pad","PG-LQFP-176-22"
"https://www.infineon.com/dgdl/Infineon-TriCore_Family_BR-ProductBrochure-v01_00-EN.pdf?fileId=5546d4625d5945ed015dc81f47b436c7","//media.digikey.com/Renders/Infineon%20Renders/448;P_PG-LQFP-176-22;;176.jpg","448-TC375TP96F300WAAKXUMA1TR-ND,448-TC375TP96F300WAAKXUMA1CT-ND,448-TC375TP96F300WAAKXUMA1DKR-ND","TC375TP96F300WAAKXUMA1","Infineon Technologies","Infineon Technologies","IC MCU 32BIT 6MB FLASH 176LQFP","0","143.32","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","AURIX™","Active","TriCore™","32-Bit Tri-Core","300MHz","ASC, CANbus, Ethernet, FlexRay, HSSL, I²C, LINbus, MSC, PSI, QSPI, SENT","DMA, I²S, PWM, WDT","-","6MB (6M x 8)","FLASH","-","1.1M x 8","3.3V, 5V","-","Internal","-40°C ~ 125°C (TA)","Surface Mount","176-LQFP Exposed Pad","PG-LQFP-176-22"
"https://www.infineon.com/dgdl/Infineon-TriCore_Family_BR-ProductBrochure-v01_00-EN.pdf?fileId=5546d4625d5945ed015dc81f47b436c7","//media.digikey.com/renders/Infineon%20Renders/448;P_PG-LFBGA-292-6;;292.jpg","448-TC377TX96F300SAAKXUMA1TR-ND","TC377TX96F300SAAKXUMA1","Infineon Technologies","Infineon Technologies","IC MCU 32BIT 6MB FLASH 292LFBGA","0","147.735","0","1000","Tape & Reel (TR)","AURIX™","Active","TriCore™","32-Bit Tri-Core","300MHz","ASC, CANbus, Ethernet, FlexRay, HSSL, I²C, LINbus, MSC, PSI, QSPI, SENT","DMA, I²S, PWM, WDT","-","6MB (6M x 8)","FLASH","-","3M x 8","3.3V, 5V","-","Internal","-40°C ~ 125°C (TA)","Surface Mount","292-LFBGA","PG-LFBGA-292-6"
"https://www.infineon.com/dgdl/Infineon-TriCore_Family_BR-ProductBrochure-v01_00-EN.pdf?fileId=5546d4625d5945ed015dc81f47b436c7","//media.digikey.com/renders/Infineon%20Renders/448;P_PG-LFBGA-292-6;;292.jpg","448-TC337DA32F300SAAKXUMA1TR-ND,448-TC337DA32F300SAAKXUMA1CT-ND,448-TC337DA32F300SAAKXUMA1DKR-ND","TC337DA32F300SAAKXUMA1","Infineon Technologies","Infineon Technologies","IC MCU 32BIT 2MB FLASH 292LFBGA","0","143.59","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","AURIX™","Active","TriCore™","32-Bit Single-Core","300MHz","ASC, CANbus, Ethernet, FlexRay, LINbus, QSPI, SENT","DMA, PWM, WDT","-","2MB (2M x 8)","FLASH","128K x 8","1.53K x 8","3.3V, 5V","-","Internal","-40°C ~ 125°C (TA)","Surface Mount","292-LFBGA","PG-LFBGA-292-6"
"https://www.infineon.com/dgdl/Infineon-TriCore_Family_BR-ProductBrochure-v01_00-EN.pdf?fileId=5546d4625d5945ed015dc81f47b436c7","//media.digikey.com/renders/Infineon%20Renders/448;P_PG-LFBGA-292-6;;292.jpg","448-TC337DA32F200SAAKXUMA1TR-ND","TC337DA32F200SAAKXUMA1","Infineon Technologies","Infineon Technologies","IC MCU 32BIT 2MB FLASH 292LFBGA","0","154.35","0","1000","Tape & Reel (TR)","AURIX™","Active","TriCore™","32-Bit Single-Core","200MHz","ASC, CANbus, Ethernet, FlexRay, I²C, LINbus, QSPI, SENT","DMA, I²S, LVDS, PWM, WDT","-","2MB (2M x 8)","FLASH","-","1.54K x 8","3.3V, 5V","-","Internal","-40°C ~ 125°C (TA)","Surface Mount","292-LFBGA","PG-LFBGA-292-6"
"https://www.infineon.com/dgdl/Infineon-TC38x-DataSheet-v01_02-EN.pdf?fileId=5546d4626f229553016fb316e6cf748b","//media.digikey.com/renders/Infineon%20Renders/448;P_PG-LFBGA-292-6;;292.jpg","448-TC387QP160F300SAELXUMA1TR-ND,448-TC387QP160F300SAELXUMA1CT-ND,448-TC387QP160F300SAELXUMA1DKR-ND","TC387QP160F300SAELXUMA1","Infineon Technologies","Infineon Technologies","IC MCU 32BIT 10MB FLASH 292LFBGA","0","158.76","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","AURIX™","Active","TriCore™","32-Bit Quad-Core","300MHz","ASC, CANbus, Ethernet, FlexRay, HSSL, I²C, LINbus, MSC, PSI, QSPI, SENT","DMA, I²S, PWM, WDT","-","10MB (10M x 8)","FLASH","512K x 8","1.53K x 8","2.97V ~ 5.5V","A/D 142 SAR, Sigma-Delta","Internal","-40°C ~ 150°C (TA)","Surface Mount","292-LFBGA","PG-LFBGA-292-11"
"-","//media.digikey.com/renders/Infineon%20Renders/448;P_PG-LFBGA-292-6;;292.jpg","448-TC387TP128F300SAEKXUMA1TR-ND,448-TC387TP128F300SAEKXUMA1CT-ND,448-TC387TP128F300SAEKXUMA1DKR-ND","TC387TP128F300SAEKXUMA1","Infineon Technologies","Infineon Technologies","IC MCU 32BIT 8MB FLASH 292LFBGA","0","158.76","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","AURIX™","Active","TriCore™","32-Bit Quad-Core","300MHz","ASC, CANbus, Ethernet, FlexRay, HSSL, I²C, LINbus, MSC, PSI, QSPI, SENT","DMA, I²S, PWM, WDT","-","8MB (8M x 8)","FLASH","512K x 8","728K x 8","2.97V ~ 5.5V","A/D 84 SAR, Sigma-Delta","Internal","-40°C ~ 125°C (TA)","Surface Mount","292-LFBGA","PG-LFBGA-292-11"
"https://www.infineon.com/dgdl/Infineon-TC38x-DataSheet-v01_02-EN.pdf?fileId=5546d4626f229553016fb316e6cf748b","//media.digikey.com/renders/Infineon%20Renders/448;P_PG-LFBGA-292-6;;292.jpg","448-TC387QP160F300SAEKXUMA1TR-ND,448-TC387QP160F300SAEKXUMA1CT-ND,448-TC387QP160F300SAEKXUMA1DKR-ND","TC387QP160F300SAEKXUMA1","Infineon Technologies","Infineon Technologies","IC MCU 32BIT 10MB FLASH 292LFBGA","0","158.76","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","AURIX™","Active","TriCore™","32-Bit Quad-Core","300MHz","ASC, CANbus, Ethernet, FlexRay, HSSL, I²C, LINbus, MSC, PSI, QSPI, SENT","DMA, I²S, PWM, WDT","-","10MB (10M x 8)","FLASH","512K x 8","1.53K x 8","2.97V ~ 5.5V","A/D 142 SAR, Sigma-Delta","Internal","-40°C ~ 125°C (TA)","Surface Mount","292-LFBGA","PG-LFBGA-292-11"
"""https://www.infineon.com/dgdl/Infineon-AURIX_TC3xx_Part1-UserManual-v01_00-EN.pdf?fileId=5546d462712ef9b701717d3605221d96","//media.digikey.com/renders/Infineon%20Renders/448;P_PG-LFBGA-292-6;;292.jpg","448-TC3E7QF192F300SAAKXUMA1TR-ND,448-TC3E7QF192F300SAAKXUMA1CT-ND,448-TC3E7QF192F300SAAKXUMA1DKR-ND","TC3E7QF192F300SAAKXUMA1","Infineon Technologies","Infineon Technologies","IC MCU 32BIT 12MB FLASH 292LFBGA","0","187.42","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","AURIX™","Active","TriCore™","32-Bit Quad-Core","300MHz","ASC, CANbus, Ethernet, FlexRay, HSSL, I²C, LINbus, MSC, PSI, QSPI, SENT","DMA, I²S, LVDS, PWM, WDT","-","12MB (12M x 8)","FLASH","-","1.5M x 8","3.3V, 5V","A/D 100 SAR","Internal","-40°C ~ 125°C (TA)","Surface Mount","292-LFBGA","PG-LFBGA-292-11"
"https://www.infineon.com/dgdl/Infineon-TC38x-DataSheet-v01_02-EN.pdf?fileId=5546d4626f229553016fb316e6cf748b","-","448-TC389QP160F300SAEKXUMA1TR-ND,448-TC389QP160F300SAEKXUMA1CT-ND,448-TC389QP160F300SAEKXUMA1DKR-ND","TC389QP160F300SAEKXUMA1","Infineon Technologies","Infineon Technologies","IC MCU 32BIT 10MB FLASH 516FBGA","0","187.42","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","AURIX™","Active","TriCore™","32-Bit Quad-Core","300MHz","ASC, CANbus, Ethernet, FlexRay, HSSL, I²C, LINbus, MSC, PSI, QSPI, SENT","DMA, I²S, PWM, WDT","-","10MB (10M x 8)","FLASH","512K x 8","1.54M x 8","2.97V ~ 5.5V","A/D 142 SAR, Sigma-Delta","Internal","-40°C ~ 125°C (TA)","Surface Mount","516-FBGA","PG-FBGA-516-1"
"https://www.infineon.com/dgdl/Infineon-TC38x-DataSheet-v01_02-EN.pdf?fileId=5546d4626f229553016fb316e6cf748b","-","448-TC389QP160F300SAELXUMA1TR-ND","TC389QP160F300SAELXUMA1","Infineon Technologies","Infineon Technologies","IC MCU 32BIT 10MB FLASH 516FBGA","0","187.425","0","500","Tape & Reel (TR)","AURIX™","Active","TriCore™","32-Bit Quad-Core","300MHz","ASC, CANbus, Ethernet, FlexRay, HSSL, I²C, LINbus, MSC, PSI, QSPI, SENT","DMA, I²S, PWM, WDT","-","10MB (10M x 8)","FLASH","512K x 8","1.54M x 8","2.97V ~ 5.5V","A/D 142 SAR, Sigma-Delta","Internal","-40°C ~ 150°C (TA)","Surface Mount","516-FBGA","PG-FBGA-516-1"
"https://www.infineon.com/dgdl/Infineon-TC29xBC-DS-v01_00-EN.pdf?fileId=5546d462694c98b4016953a048b3047f","//media.digikey.com/Photos/Infineon%20Photos/TCXXXXXXXXXACKXUMA1.jpg","448-TC299TX128F300NBCKXUMA1TR-ND,448-TC299TX128F300NBCKXUMA1CT-ND,448-TC299TX128F300NBCKXUMA1DKR-ND","TC299TX128F300NBCKXUMA1","Infineon Technologies","Infineon Technologies","32 BIT AURIX","0","177.13","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","AURIX™","Active","TriCore™","32-Bit Tri-Core","300MHz","ASC, CANbus, Ethernet, FlexRay, HSSL, I²C, LINbus, MSC, PSI5, QSPI, SENT","DMA, WDT","263","8MB (8M x 8)","FLASH","384K x 8","728K x 8","3.3V, 5V","A/D 84x12b, 10 x Sigma-Delta","External","-40°C ~ 125°C (TA)","Surface Mount","516-LFBGA","PG-LFBGA-516-5"
"https://www.infineon.com/dgdl/Infineon-TriCore_Family_BR-ProductBrochure-v01_00-EN.pdf?fileId=5546d4625d5945ed015dc81f47b436c7","//media.digikey.com/renders/Infineon%20Renders/448;P_PG-LFBGA-292-6;;292.jpg","448-TC357TA64F300SABKXUMA1TR-ND,448-TC357TA64F300SABKXUMA1CT-ND,448-TC357TA64F300SABKXUMA1DKR-ND","TC357TA64F300SABKXUMA1","Infineon Technologies","Infineon Technologies","IC MCU 32BIT 4MB FLASH 292LFBGA","0","177.13","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","AURIX™","Active","TriCore™","32-Bit Tri-Core","300MHz","ASC, CANbus, Ethernet, FlexRay, I²C, LINbus, QSPI, SENT","DMA, I²S, LVDS, PWM, WDT","-","4MB (4M x 8)","FLASH","128K x 8","3.6M x 8","3V ~ 5.5V","-","Internal","-40°C ~ 125°C (TA)","Surface Mount","292-LFBGA","PG-LFBGA-292-6"
"https://www.infineon.com/dgdl/Infineon-TriCore_Family_BR-ProductBrochure-v01_00-EN.pdf?fileId=5546d4625d5945ed015dc81f47b436c7","-","448-TC356TA64F300SABKXUMA1TR-ND","TC356TA64F300SABKXUMA1","Infineon Technologies","Infineon Technologies","IC MCU 32BIT 4MB FLASH 180LFBGA","0","198.45","0","1500","Tape & Reel (TR)","AURIX™","Active","TriCore™","32-Bit Tri-Core","300MHz","ASC, CANbus, Ethernet, FlexRay, I²C, LINbus, QSPI, SENT","DMA, I²S, LVDS, PWM, WDT","-","4MB (4M x 8)","FLASH","-","3.578K x 8","3.3V, 5V","-","Internal","-40°C ~ 125°C (TA)","Surface Mount","180-LFBGA","PG-LFBGA-180-1"
"https://www.infineon.com/dgdl/Infineon-TC29xBC-DataSheet-v01_00-EN.pdf?fileId=5546d462694c98b4016953a048b3047f","//media.digikey.com/renders/Infineon%20Renders/448;P_PG-LFBGA-292-6;;292.jpg","448-TC297TX128F300SBCKXUMA2TR-ND","TC297TX128F300SBCKXUMA2","Infineon Technologies","Infineon Technologies","IC MCU 32BIT 8MB FLASH 292LFBGA","0","198.45","0","1000","Tape & Reel (TR)","AURIX™","Active","TriCore™","32-Bit Tri-Core","300MHz","ASC, CANbus, Ethernet, FlexRay, HSSL, I²C, LINbus, MSC, PSI5, QSPI, SENT","DMA, WDT","169","8MB (8M x 8)","FLASH","768K x 8","728K x 8","2.97V ~ 5.5V","A/D 94x12b SAR, Sigma-Delta","External","-40°C ~ 125°C (TA)","Surface Mount","292-LFBGA","PG-LFBGA-292-6"
"https://www.infineon.com/dgdl/Infineon-TC29xBC-DataSheet-v01_00-EN.pdf?fileId=5546d462694c98b4016953a048b3047f","//media.digikey.com/renders/Infineon%20Renders/448;P_PG-LFBGA-292-6;;292.jpg","448-TC297TA128F300SBCKXUMA2TR-ND","TC297TA128F300SBCKXUMA2","Infineon Technologies","Infineon Technologies","IC MCU 32BIT 8MB FLASH 292LFBGA","0","198.45","0","1000","Tape & Reel (TR)","AURIX™","Active","TriCore™","32-Bit Tri-Core","300MHz","ASC, CANbus, Ethernet, FlexRay, HSSL, I²C, LINbus, MSC, PSI5, QSPI, SENT","DMA, WDT","169","8MB (8M x 8)","FLASH","768K x 8","2.7M x 8","2.97V ~ 5.5V","A/D 94x12b SAR, Sigma-Delta","External","-40°C ~ 125°C (TA)","Surface Mount","292-LFBGA","PG-LFBGA-292-6"
"https://www.infineon.com/dgdl/Infineon-TC29xBC-DataSheet-v01_00-EN.pdf?fileId=5546d462694c98b4016953a048b3047f","//media.digikey.com/renders/Infineon%20Renders/448;P_PG-LFBGA-292-6;;292.jpg","448-TC297TX128F300NBCKXUMA2TR-ND,448-TC297TX128F300NBCKXUMA2CT-ND,448-TC297TX128F300NBCKXUMA2DKR-ND","TC297TX128F300NBCKXUMA2","Infineon Technologies","Infineon Technologies","IC MCU 32BIT 8MB FLASH 292LFBGA","0","198.45","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","AURIX™","Active","TriCore™","32-Bit Tri-Core","300MHz","ASC, CANbus, Ethernet, FlexRay, HSSL, I²C, LINbus, MSC, PSI5, QSPI, SENT","DMA, WDT","263","8MB (8M x 8)","FLASH","768K x 8","2.7M x 8","2.97V ~ 5.5V","A/D 94x12b SAR, Sigma-Delta","External","-40°C ~ 125°C (TA)","Surface Mount","292-LFBGA","PG-LFBGA-292-6"
"-","//media.digikey.com/renders/Infineon%20Renders/448;P_PG-LFBGA-292-6;;292.jpg","448-TC357TT64F300SABKXUMA1TR-ND","TC357TT64F300SABKXUMA1","Infineon Technologies","Infineon Technologies","IC MCU 32BIT 4MB FLASH 292LFBGA","0","200.655","0","1000","Tape & Reel (TR)","AURIX™","Active","TriCore™","32-Bit Tri-Core","300MHz","ASC, CANbus, Ethernet, FlexRay, I²C, LINbus, QSPI, SENT","DMA, I²S, LVDS, PWM, WDT","-","4MB (4M x 8)","FLASH","128K x 8","3.6M x 8","2.97V ~ 5.5V","A/D 16 SAR","Internal","-40°C ~ 125°C (TA)","Surface Mount","292-LFBGA","PG-LFBGA-292-6"
"https://www.infineon.com/dgdl/Infineon-TC39x-DataSheet-v01_02-EN.pdf?fileId=5546d462712ef9b7017140bc3416145f","//media.digikey.com/renders/Infineon%20Renders/448;P_PG-LFBGA-292-6;;292.jpg","448-TC397XP256F300SBDLXUMA1TR-ND,448-TC397XP256F300SBDLXUMA1CT-ND,448-TC397XP256F300SBDLXUMA1DKR-ND","TC397XP256F300SBDLXUMA1","Infineon Technologies","Infineon Technologies","IC MCU 32BIT 16MB FLASH 292LFBGA","0","235.94","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","AURIX™","Active","TriCore™","32-Bit 6-Core","300MHz","ASC, CANbus, Ethernet, FlexRay, HSSL, I²C, LINbus, MSC, PSI, QSPI, SENT","DMA, I²S, LVDS, PWM, WDT","-","16MB (16M x 8)","FLASH","1M x 8","6.75M x 8","2.97V ~ 5.5V","A/D 76 SAR, Sigma-Delta","Internal","-40°C ~ 150°C (TA)","Surface Mount","292-LFBGA","PG-LFBGA-292-10"
"https://www.infineon.com/dgdl/Infineon-TC39x-DataSheet-v01_02-EN.pdf?fileId=5546d462712ef9b7017140bc3416145f","//media.digikey.com/renders/Infineon%20Renders/448;P_PG-LFBGA-292-6;;292.jpg","448-TC397XP256F300SBDKXUMA1TR-ND,448-TC397XP256F300SBDKXUMA1CT-ND,448-TC397XP256F300SBDKXUMA1DKR-ND","TC397XP256F300SBDKXUMA1","Infineon Technologies","Infineon Technologies","IC MCU 32BIT 16MB FLASH 292LFBGA","0","235.94","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","AURIX™","Active","TriCore™","32-Bit 6-Core","300MHz","ASC, CANbus, Ethernet, FlexRay, HSSL, I²C, LINbus, MSC, PSI, QSPI, SENT","DMA, I²S, LVDS, PWM, WDT","-","16MB (16M x 8)","FLASH","1M x 8","6.75M x 8","2.97V ~ 5.5V","A/D 76 SAR, Sigma-Delta","Internal","-40°C ~ 125°C (TA)","Surface Mount","292-LFBGA","PG-LFBGA-292-10"
"https://www.infineon.com/dgdl/Infineon-AURIX_TC3xx_Part2-UserManual-v01_00-EN.pdf?fileId=5546d462712ef9b701717d35f8541d94","//media.digikey.com/renders/Infineon%20Renders/448;P_PG-LFBGA-292-6;;292.jpg","448-TC397QA160F300SBDKXUMA1TR-ND","TC397QA160F300SBDKXUMA1","Infineon Technologies","Infineon Technologies","IC MCU 32BIT 10MB FLASH 292LFBGA","0","242.109","0","1000","Tape & Reel (TR)","AURIX™","Active","TriCore™","32-Bit 6-Core","300MHz","ASC, CANbus, Ethernet, FlexRay, HSSL, I²C, LINbus, MSC, PSI, QSPI, SENT","DMA, I²S, LVDS, PWM, WDT","-","10MB (10M x 8)","FLASH","1M x 8","5.34M x 8","2.97V ~ 5.5V","A/D 76 SAR, Sigma-Delta","Internal","-40°C ~ 125°C (TA)","Surface Mount","292-LFBGA","PG-LFBGA-292-10"
"https://www.infineon.com/dgdl/Infineon-TC39x-DataSheet-v01_02-EN.pdf?fileId=5546d462712ef9b7017140bc3416145f","-","448-TC399XP256F300SBDLXUMA1TR-ND","TC399XP256F300SBDLXUMA1","Infineon Technologies","Infineon Technologies","IC MCU 32BIT 16MB FLASH 516LFBGA","0","257.985","0","500","Tape & Reel (TR)","AURIX™","Active","TriCore™","32-Bit 6-Core","300MHz","ASC, CANbus, Ethernet, FlexRay, HSSL, I²C, LINbus, MSC, PSI, QSPI, SENT","DMA, I²S, LVDS, PWM, WDT","-","16MB (16M x 8)","FLASH","1M x 8","2.75M x 8","2.97V ~ 5.5V","A/D 100 SAR, Sigma-Delta","Internal","-40°C ~ 150°C (TA)","Surface Mount","516-LFBGA","PG-LFBGA-516-10"
"https://www.infineon.com/dgdl/Infineon-TC39x-DataSheet-v01_02-EN.pdf?fileId=5546d462712ef9b7017140bc3416145f","-","448-TC399XP256F300SBDKXUMA1TR-ND,448-TC399XP256F300SBDKXUMA1CT-ND,448-TC399XP256F300SBDKXUMA1DKR-ND","TC399XP256F300SBDKXUMA1","Infineon Technologies","Infineon Technologies","IC MCU 32BIT 16MB FLASH 516LFBGA","0","257.98","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","AURIX™","Active","TriCore™","32-Bit 6-Core","300MHz","ASC, CANbus, Ethernet, FlexRay, HSSL, I²C, LINbus, MSC, PSI, QSPI, SENT","DMA, I²S, LVDS, PWM, WDT","-","16MB (16M x 8)","FLASH","1M x 8","2.75K x 8","2.97V ~ 5.5V","A/D 100 SAR, Sigma-Delta","Internal","-40°C ~ 125°C (TA)","Surface Mount","516-LFBGA","PG-LFBGA-516-10"
"https://www.infineon.com/dgdl/Infineon-AURIX_TC3xx_Part2-UserManual-v01_00-EN.pdf?fileId=5546d462712ef9b701717d35f8541d94","//media.digikey.com/renders/Infineon%20Renders/448;P_PG-LFBGA-292-6;;292.jpg","448-TC397XA256F300SBDKXUMA1TR-ND,448-TC397XA256F300SBDKXUMA1CT-ND,448-TC397XA256F300SBDKXUMA1DKR-ND","TC397XA256F300SBDKXUMA1","Infineon Technologies","Infineon Technologies","IC MCU 32BIT 16MB FLASH 292LFBGA","0","288.86","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","AURIX™","Active","TriCore™","32-Bit 6-Core","300MHz","ASC, CANbus, Ethernet, FlexRay, HSSL, I²C, LINbus, MSC, PSI, QSPI, SENT","DMA, I²S, LVDS, PWM, WDT","-","16MB (16M x 8)","FLASH","1M x 8","6.75M x 8","2.97V ~ 5.5V","A/D 76 SAR, Sigma-Delta","Internal","-40°C ~ 125°C (TA)","Surface Mount","292-LFBGA","PG-LFBGA-292-10"
"https://www.infineon.com/dgdl/Infineon-TC39x-DataSheet-v01_02-EN.pdf?fileId=5546d462712ef9b7017140bc3416145f","//media.digikey.com/renders/Infineon%20Renders/448;P_PG-LFBGA-292-6;;292.jpg","448-TC397XX256F300SBDKXUMA1TR-ND,448-TC397XX256F300SBDKXUMA1CT-ND,448-TC397XX256F300SBDKXUMA1DKR-ND","TC397XX256F300SBDKXUMA1","Infineon Technologies","Infineon Technologies","IC MCU 32BIT 16MB FLASH 292LFBGA","0","288.86","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","AURIX™","Active","TriCore™","32-Bit 6-Core","300MHz","ASC, CANbus, Ethernet, FlexRay, HSSL, I²C, LINbus, MSC, PSI, QSPI, SENT","DMA, I²S, LVDS, PWM, WDT","-","16MB (16M x 8)","FLASH","1M x 8","6.75M x 8","2.97V ~ 5.5V","A/D 76 SAR, Sigma-Delta","Internal","-40°C ~ 125°C (TA)","Surface Mount","292-LFBGA","PG-LFBGA-292-10"
